acsfProductionDate,approach.cellHealth,approach.creCell,approach.depth,approach.pilotName,approach.pilotTest01,approach.pilotTest04,approach.pilotTest05,approach.pilotTestYN,approach.sliceHealth,attempt,badSweeps,blankFillDate,container,date,depth,experimentType,extraction.endPipetteR,extraction.extractionNotes,extraction.extractionObservations,extraction.nucleus,extraction.pilotNameExtra,extraction.postPatch,extraction.pressureApplied,extraction.retractionPressureApplied,extraction.sampleObservations,extraction.timeChannelRecordingEnd,extraction.timeEnd,extraction.timeExtractionEnd,extraction.timeExtractionStart,extraction.timeRetractionEnd,extraction.timeRetractionStart,extraction.tubeID,failureCause,failureNotes,flipped,formVersion,freeFailureNotes,internalFillDate,internalSolution.concentrationBiocytin,internalSolution.concentrationRnaseInhibitor,internalSolution.version,internalSolution.volume,jem_created,limsSpecName,pipetteSpecName,qcNotes,recording.accessR,recording.humanCellTypePrediction,recording.membraneV,recording.pipetteR,recording.rheobase,recording.timeStart,recording.timeWholeCellStart,rigNumber,rigOperator,roi,sliceNotes,sliceQuality,status,successNotes,wellID,roi_major,roi_minor,jem_date_dt,jem_date_m
2019-03-22,5,Cre+,,None,,,,,4,1.0,,2019-02-05,NA,2019-03-25 09:36:00 -0700,51.3,,1500.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-25.0,-25.0,,,,09:52:45 -0700,09:51:46 -0700,09:54:12 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.03.01,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.03.01.01,,,,,3.8,,09:42:21 -0700,09:43:12 -0700,6,kristenh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2019-03-25,2019-03
2019-03-22,3,Cre+,,None,,,,,2,1.0,,2019-02-05,NA,2019-03-25 10:33:27 -0700,55.9,,4.2,#NA,Cell Swelled,no,,nucleus_absent,-25.0,-25.0,Solution in Pipette Shank,,,10:52:51 -0700,10:47:39 -0700,10:58:56 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.02,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.02.01,"
",,,,5.2,,10:40:20 -0700,10:43:37 -0700,7,ramr,VISp1,#Health,Good,SUCCESS,"Access Resistance Increased,Ended After C1",,VISp,layer 1,2019-03-25,2019-03
2019-03-22,4,Cre+,,None,,,,,1,3.0,,2019-02-05,NA,2019-03-25 10:33:27 -0700,48.4,,4.1,#L,Cell Swelled,no,,nucleus_absent,-25.0,-25.0,Solution in Pipette Shank,,,11:37:25 -0700,11:34:47 -0700,11:44:33 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.02,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.02.03,,,,,5.2,,11:28:48 -0700,11:30:27 -0700,7,ramr,VISp2/3,#Health,Good,SUCCESS,Ended After C1,,VISp,layer 2/3,2019-03-25,2019-03
2019-03-22,5,Cre+,,None,,,,,3,3.0,,2019-02-05,NA,2019-03-25 11:00:31 -0700,55.0,,4.0,,"Fluorescence in Pipette,Cell Dimmed",not_intentionally,,nucleus_absent,-25.0,-25.0,,,,11:38:20 -0700,11:37:36 -0700,11:39:43 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.01,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-451336.04.01.02,,,,,3.6,,11:29:32 -0700,11:30:40 -0700,6,kristenh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2019-03-25,2019-03
2019-03-22,3,Cre+,,None,,,,,3,1.0,,2019-02-05,NA,2019-03-25 13:09:27 -0700,39.7,,4.2,#D,"Cell Dimmed,Cell Swelled",not_intentionally,,nucleus_present,-40.0,-40.0,Solution in Pipette Shank,,,13:25:59 -0700,13:24:06 -0700,13:29:25 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.03.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.03.02.01,,,,,4.5,,13:18:02 -0700,13:19:32 -0700,7,ramr,VISp5,Health,Good,SUCCESS,Ended After C1,,VISp,layer 5,2019-03-25,2019-03
2019-03-22,5,Cre+,,None,,,,,2,6.0,,2019-02-05,NA,2019-03-25 13:47:21 -0700,81.0,,4.0,,Cell Dimmed,no,,nucleus_absent,-30.0,-30.0,,,,15:04:41 -0700,15:03:27 -0700,15:06:42 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.01.03,,,,,4.1,,14:53:23 -0700,14:54:25 -0700,6,kristenh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2019-03-25,2019-03
2019-03-22,4,Cre+,,None,,,,,3,4.0,,2019-02-05,NA,2019-03-25 13:47:21 -0700,58.3,,6.0,,Fluorescence in Pipette,no,,nucleus_absent,-30.0,-30.0,,,,14:38:40 -0700,14:38:13 -0700,14:40:31 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.01.02,,,,,4.4,,14:27:31 -0700,14:29:08 -0700,6,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2019-03-25,2019-03
2019-03-22,2,Cre+,,None,,,,,1,3.0,,2019-02-05,NA,2019-03-25 13:51:05 -0700,45.7,,4.1,#L,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-45.0,-45.0,Solution in Pipette Shank,,,15:06:37 -0700,15:04:49 -0700,15:11:37 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.03.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.03.01.03,,,,,4.8,,14:57:41 -0700,14:59:16 -0700,7,ramr,VISp4,#Health,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,VISp,layer 4,2019-03-25,2019-03
2019-03-22,2,Cre+,,None,,,,,2,1.0,,2019-02-05,NA,2019-03-25 15:25:47 -0700,37.8,,5.0,#NA,Cell Swelled,no,,nucleus_absent,-45.0,-40.0,Solution in Pipette Shank,,,15:42:33 -0700,15:40:59 -0700,16:01:25 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451764.04.02.01,,,,,4.7,,15:36:44 -0700,15:38:19 -0700,7,ramr,VISp4,#Health,Good,SUCCESS,Ended After C1,,VISp,layer 4,2019-03-25,2019-03
2019-03-25,5,Cre+,,None,,,,,4,2.0,,2019-03-05,NA,2019-03-26 09:35:39 -0700,41.3,,4.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.0,-30.0,,,,10:13:05 -0700,10:11:23 -0700,10:14:59 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-26,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451765.04.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451765.04.01.02,,,,,3.6,,09:59:22 -0700,10:00:11 -0700,6,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2019-03-26,2019-03
2019-03-25,2,Cre+,,None,,,,,1,4.0,,2019-03-05,NA,2019-03-26 11:41:10 -0700,55.4,,3.2,#D,Cell Disappeared,no,,nucleus_absent,-35.0,-35.0,Solution in Pipette Shank,,,13:01:37 -0700,13:00:21 -0700,13:04:52 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-26,Ntsr1-Cre_GN220;Ai14-451104.05.02,Ntsr1-Cre_GN220;Ai14-451104.05.02.03,Zapped cell multiple times because kept resealing.,,,,4.5,,12:50:40 -0700,12:52:36 -0700,7,ramr,VISp6a,#Health,Uneven Thickness,SUCCESS,"Patch/Cell Unstable,Access Resistance Increased,Ended After C1",,VISp,layer 6a,2019-03-26,2019-03
2019-03-25,4,Cre+,,None,,,,,2,2.0,,2019-03-05,NA,2019-03-26 12:32:58 -0700,48.1,,9,,"Fluorescence in Pipette,Cell Dimmed",NA,,nucleus_absent,-33.0,-33.0,,,,13:40:26 -0700,13:38:22 -0700,13:44:17 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-26,Ntsr1-Cre_GN220;Ai14-451104.05.01,Ntsr1-Cre_GN220;Ai14-451104.05.01.02,"Aborted C2
access R too high after break in; adjusted prior to C1",,,,4.7,,13:27:46 -0700,13:29:23 -0700,2,jessicat,VISp6a,,Good,SUCCESS,"Patch/Cell Unstable,Cell Depolarized",,VISp,layer 6a,2019-03-26,2019-03
2019-03-25,3,Cre+,,None,,,,,2,1.0,15-27 incorrect stimulus applied,2019-02-05,NA,2019-03-26 15:19:59 -0700,63.9,,12.0,,"Cell Dimmed,Cell Shrunk",NA,,nucleus_absent,-32.0,-32.0,,,,15:47:44 -0700,15:45:05 -0700,15:47:45 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-26,Rbp4-Cre_KL100;Ai14-451124.04.01,Rbp4-Cre_KL100;Ai14-451124.04.01.01,"Access R high upon break in 
Cell epifluorescent image taken a while after break-in, when fluorescence dimmed. ",,,,4.8,,15:34:00 -0700,15:35:50 -0700,2,jessicat,VISp5,,Good,SUCCESS,Ended After C1,,VISp,layer 5,2019-03-26,2019-03
2019-03-26,4,Cre+,,None,,,,,2,3.0,,2019-03-05,NA,2019-03-28 09:43:19 -0700,85.8,,300.0,,Too Deep,no,,nucleus_absent,-30.0,-30.0,,,,10:28:24 -0700,10:26:04 -0700,10:29:56 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.03.01,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.03.01.01,,,,,5.0,,10:13:43 -0700,10:15:59 -0700,6,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2019-03-28,2019-03
2019-03-27,3,Cre+,,None,,,,,3,3.0,30,2019-03-05,NA,2019-03-28 09:51:47 -0700,70.4,,4,decreased extraction pressure-saw matter get sucked into pipette. ,Cell Dimmed,not_intentionally,,nucleus_present,-33.0,-29.0,,,,11:39:53 -0700,11:37:59 -0700,11:42:51 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.04.01,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.04.01.03,"Access adjusted prior to recording
recording a bit noisy
C1 and C2",,,,4.0,,11:22:07 -0700,11:23:26 -0700,2,jessicat,VISp5,,Good,SUCCESS,,,VISp,layer 5,2019-03-28,2019-03
2019-03-26,4,Cre+,,None,,,,,2,3.0,,2019-03-05,NA,2019-03-28 10:31:50 -0700,72.3,,10.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.0,-30.0,,,,11:42:08 -0700,11:40:13 -0700,11:44:41 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.05.01,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.05.01.03,,,,,4.3,,11:25:17 -0700,11:28:08 -0700,6,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2019-03-28,2019-03
2019-03-26,3,Cre+,,None,,,,,3,1.0,4-30,2019-03-05,NA,2019-03-28 10:31:50 -0700,78.6,,3.5,,Cell Dimmed,no,,nucleus_absent,-30.0,-30.0,,,,10:51:04 -0700,10:50:11 -0700,10:51:56 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.05.01,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452641.05.01.01,,,,,4.8,,10:36:26 -0700,10:37:23 -0700,6,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2019-03-28,2019-03
2019-03-26,5,Cre+,,None,,,,,3,4.0,,2019-03-05,NA,2019-03-28 13:02:32 -0700,59.8,,9,,"Cell Dimmed,Cell Shrunk",no,,nucleus_absent,-30.0,-30.0,,,,14:19:35 -0700,14:17:46 -0700,14:20:36 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.01.04,,,,,4.4,,14:09:16 -0700,14:10:03 -0700,6,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2019-03-28,2019-03
2019-03-26,4,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-03-28 13:02:32 -0700,68.6,,4,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.0,-30.0,,,,13:21:06 -0700,13:19:43 -0700,13:22:23 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.01.01,not enough time to recover on suprathresh,,,,3.9,,13:07:35 -0700,13:08:38 -0700,6,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2019-03-28,2019-03
2019-03-27,2,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-03-28 13:11:42 -0700,82.1,,4,,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk,Cell Disappeared",not_intentionally,,nucleus_present,-24.0,-24.0,,,,13:40:07 -0700,13:38:57 -0700,13:41:30 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.02.01,"Had to correct access R
baseline unstable
ran ramp twice-trouble recovering baseline",,,,3.4,,13:27:05 -0700,13:28:19 -0700,2,jessicat,VISp5,,Good,SUCCESS,"Patch/Cell Unstable,Cell Depolarized,Ended After C1",,VISp,layer 5,2019-03-28,2019-03
2019-03-27,4,Cre+,,None,,,,,2,4.0,,2019-03-05,NA,2019-03-28 13:11:42 -0700,85.3,,6,cell became leaky,Fluorescence in Pipette,NA,,nucleus_absent,-28.0,-30.0,,,,15:10:14 -0700,15:08:18 -0700,15:20:47 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451768.03.02.04,"C1 and C2
a bit noisy",,,,4.3,,14:55:04 -0700,14:57:47 -0700,2,jessicat,VISp5,,Good,SUCCESS,,,VISp,layer 5,2019-03-28,2019-03
2019-03-26,5,Cre+,,None,,,,,4,1.0,,2019-03-05,NA,2019-03-28 14:32:39 -0700,36.4,,4,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.0,-30.0,,,,14:57:05 -0700,14:55:10 -0700,14:59:43 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Pvalb-IRES-Cre;Ai14-452729.04.01,Pvalb-IRES-Cre;Ai14-452729.04.01.01,,,,,3.9,,14:44:55 -0700,14:45:45 -0700,6,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2019-03-28,2019-03
2019-03-27,3,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-03-28 15:57:15 -0700,84.3,,5,,Fluorescence in Pipette,no,,nucleus_absent,-33.0,-43.0,,,,16:18:49 -0700,16:17:07 -0700,16:23:43 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-28,Pvalb-IRES-Cre;Ai14-452729.03.02,Pvalb-IRES-Cre;Ai14-452729.03.02.01,Cell having trouble returning to baseline during ramp,,,,4.5,,16:09:06 -0700,16:10:28 -0700,2,jessicat,VISp6a,,Good,SUCCESS,"Rheobase Changed,Ended After C1",,VISp,layer 6a,2019-03-28,2019-03
2019-03-28,5,Cre+,,None,,,,,3,2.0,,2019-03-05,NA,2019-03-29 09:58:19 -0700,74.7,,4.0,,Cell Dimmed,no,,nucleus_absent,-30.0,-30.0,,,,10:40:14 -0700,10:37:56 -0700,10:41:55 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-29,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451770.03.01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451770.03.01.02,,,,,4.7,,10:27:18 -0700,10:28:50 -0700,6,kristenh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2019-03-29,2019-03
2019-03-28,4,Cre+,,None,,,,,2,2.0,,2019-03-05,NA,2019-03-29 09:59:07 -0700,38.5,,1000,#D,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-49.0,-49.0,Solution in Pipette Shank,,,10:38:05 -0700,10:36:46 -0700,10:49:21 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-29,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451770.03.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451770.03.02.02,Ended after C2.,,,,6.4,,10:27:09 -0700,10:28:31 -0700,7,ramr,VISp5,#Health,Uneven Thickness,SUCCESS,Ended After C1,,VISp,layer 5,2019-03-29,2019-03
2019-03-28,2,Cre+,,None,,,,,3,2.0,,2019-03-05,NA,2019-03-29 11:09:51 -0700,81.5,,4,,Cell Dimmed,not_intentionally,,nucleus_present,-29.0,-29.0,,,,12:00:29 -0700,11:58:29 -0700,12:05:23 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-29,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452643.03.02,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-452643.03.02.02,,,,,4.2,,11:49:35 -0700,11:51:15 -0700,2,jessicat,VISp5,,Good,SUCCESS,Cell Depolarized,,VISp,layer 5,2019-03-29,2019-03
2019-03-28,5,Cre+,,None,,,,,3,4.0,,2019-03-05,NA,2019-03-29 13:30:53 -0700,65.9,,6.0,,"Fluorescence in Pipette,Cell Dimmed,Cell Disappeared",no,,nucleus_absent,-30.0,-30.0,,,,14:19:09 -0700,14:18:22 -0700,14:21:19 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-29,Pvalb-IRES-Cre;Ai14-452731.04.01,Pvalb-IRES-Cre;Ai14-452731.04.01.02,extra long recording during filming,,,,3.5,,14:05:23 -0700,14:06:22 -0700,6,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2019-03-29,2019-03
2019-03-28,5,Cre+,,None,,,,,3,2.0,,2019-03-05,NA,2019-03-29 13:51:42 -0700,70.1,,22,,,no,,nucleus_present,-28.0,-28.0,,,,14:39:46 -0700,14:37:40 -0700,14:45:03 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-03-29,Pvalb-IRES-Cre;Ai14-452731.06.01,Pvalb-IRES-Cre;Ai14-452731.06.01.02,C1 and C2,,,,4.3,,14:26:33 -0700,14:28:07 -0700,2,jessicat,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2019-03-29,2019-03
2019-03-29,3,Cre+,,None,,,,,2,3.0,,2019-03-05,NA,2019-04-01 10:05:58 -0700,69.6,,4.0,,,NA,,nucleus_absent,-27.0,-27.0,,,,11:13:15 -0700,11:12:28 -0700,11:17:04 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-01,Vip-IRES-Cre;Ai14-453251.04.02,Vip-IRES-Cre;Ai14-453251.04.02.02,APs became shorter during suprathresh,,,,4.7,,11:03:08 -0700,11:04:43 -0700,2,jessicat,VISp5,,Good,SUCCESS,"Access Resistance Increased,Ended After C1",,VISp,layer 5,2019-04-01,2019-04
2019-03-29,3,Cre+,,None,,,,,2,1.0,63?,2019-03-05,NA,2019-04-01 10:05:58 -0700,45.6,,5.0,,Fluorescence in Pipette,not_intentionally,,nucleus_present,-33.0,-33.0,,,,10:44:43 -0700,10:43:15 -0700,10:44:44 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-01,Vip-IRES-Cre;Ai14-453251.04.02,Vip-IRES-Cre;Ai14-453251.04.02.01,"C1 and C2
some noise",,,,4.6,,10:25:08 -0700,10:28:16 -0700,2,jessicat,VISp4,,Good,SUCCESS,"Access Resistance Increased,Rheobase Changed",,VISp,layer 4,2019-04-01,2019-04
2019-03-29,4,Cre-,,None,,,,,2,5.0,,2019-03-05,NA,2019-04-01 10:16:11 -0700,55.4,,4.0,,,no,,nucleus_absent,-35.0,-35.0,,,,11:32:21 -0700,11:30:40 -0700,11:34:12 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-01,Vip-IRES-Cre;Ai14-453251.03.01,Vip-IRES-Cre;Ai14-453251.03.01.03,,,,,4.8,,11:19:49 -0700,11:21:17 -0700,6,kristenh,TEa2/3,,Good,SUCCESS,,,TEa,layer 2/3,2019-04-01,2019-04
2019-03-29,3,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-04-01 15:57:37 -0700,46,,5,,,no,,nucleus_present,-31.0,-31.0,,,,16:19:10 -0700,16:17:55 -0700,16:21:03 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-01,Pvalb-IRES-Cre;Ai14-452732.05.01,Pvalb-IRES-Cre;Ai14-452732.05.01.01,Cell became swollen during C1,,,,5.3,,16:10:16 -0700,16:12:50 -0700,2,jessicat,VISp6a,,Good,SUCCESS,Ended After C1,,VISp,layer 6a,2019-04-01,2019-04
2019-04-01,3,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-04-02 10:39:53 -0700,113.4,,3.0,,Too Deep,no,,nucleus_absent,-30.0,-30.0,,,,11:01:09 -0700,11:00:39 -0700,11:02:45 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454282.04.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454282.04.02.01,,,,,3.5,,10:45:04 -0700,10:46:35 -0700,6,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2019-04-02,2019-04
2019-04-01,3,Cre+,,None,,,,,2,1.0,,2019-03-05,NA,2019-04-02 10:49:18 -0700,62.7,,1000,#NA,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-39.0,-39.0,Solution in Pipette Shank,,,11:10:21 -0700,11:08:50 -0700,11:16:22 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454282.05.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454282.05.02.01,Ended after noise sweep C2.,,,,5.1,,10:59:14 -0700,11:01:56 -0700,7,ramr,VISp6b,#Health,Uneven Thickness,SUCCESS,Ended After C1,,VISp,layer 6b,2019-04-02,2019-04
2019-04-01,4,Cre+,,None,,,,,3,2.0,,2019-03-05,NA,2019-04-02 15:03:15 -0700,106.6,,16,#sigmacote-yes,,NA,,nucleus_absent,-32.0,-43.0,,,,16:01:17 -0700,16:00:03 -0700,16:15:47 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454284.03.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454284.03.02.02,"#eppedorf .9
#puller 2",,,,4.4,,15:48:17 -0700,15:49:15 -0700,5,katherineb,VISp5,,Damaged,SUCCESS,,,VISp,layer 5,2019-04-02,2019-04
2019-04-02,2,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-04-03 10:16:36 -0700,95.0,,5,,,no,,nucleus_absent,-36.0,-36.0,,,,10:54:38 -0700,10:53:33 -0700,11:00:24 -0700,,,,,Yes,2.0.8,,2019-03-28,,,,,2019-04-03,Vip-IRES-Cre;Ai14-453372.03.01,Vip-IRES-Cre;Ai14-453372.03.01.01,"failed ramp due to baseline failure
recording collected anyway",,,,4.9,,10:38:38 -0700,10:41:44 -0700,2,jessicat,VISp6a,,Good,SUCCESS,"Patch/Cell Unstable,Cell Depolarized,Ended After C1",,VISp,layer 6a,2019-04-03,2019-04
2019-04-02,2,Cre+,,None,,,,,3,2.0,45- spontaneous spiking ,2019-03-05,NA,2019-04-03 10:16:36 -0700,70.8,,4,,,no,,nucleus_absent,-32.0,-38.0,,,,11:18:15 -0700,11:16:59 -0700,11:24:44 -0700,,,,,Yes,2.0.8,,2019-03-28,,,,,2019-04-03,Vip-IRES-Cre;Ai14-453372.03.01,Vip-IRES-Cre;Ai14-453372.03.01.02,,,,,5.1,,11:06:54 -0700,11:07:59 -0700,2,jessicat,VISp5,,Good,SUCCESS,"Rheobase Changed,Ended After C1",,VISp,layer 5,2019-04-03,2019-04
2019-04-02,3,Cre-,,None,,,,,2,4.0,,2019-03-05,NA,2019-04-03 10:16:52 -0700,37,,8.0,,,no,,nucleus_absent,-45.0,-45.0,,,,11:32:06 -0700,11:28:19 -0700,11:44:46 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-03,Vip-IRES-Cre;Ai14-453372.04.02,Vip-IRES-Cre;Ai14-453372.04.02.03,,,,,5.1,,11:22:55 -0700,11:23:51 -0700,3,lindsayn,VISp5,DAB pilot for Medea,Good,SUCCESS,,,VISp,layer 5,2019-04-03,2019-04
2019-04-02,3,Cre-,,None,,,,,3,3.0,,2019-03-05,NA,2019-04-03 10:16:52 -0700,41,,22.0,,,no,,nucleus_absent,-45.0,-45.0,,,,11:11:28 -0700,11:05:23 -0700,11:17:26 -0700,,,,,Yes,2.0.8,,2019-02-08,,,,,2019-04-03,Vip-IRES-Cre;Ai14-453372.04.02,Vip-IRES-Cre;Ai14-453372.04.02.02,,,,,5.1,,10:56:42 -0700,10:57:18 -0700,3,lindsayn,VISp5,DAB pilot for Medea,Good,SUCCESS,,,VISp,layer 5,2019-04-03,2019-04
2019-04-02,4,Cre+,,None,,,,,3,1.0,,2019-03-05,NA,2019-04-03 10:45:03 -0700,58.8,,4.1,#NA,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-40.0,-40.0,Solution in Pipette Shank,,,11:07:15 -0700,11:05:04 -0700,11:14:11 -0700,,,,,Yes,2.0.8,,2019-03-28,,,,,2019-04-03,Vip-IRES-Cre;Ai14-453372.04.01,Vip-IRES-Cre;Ai14-453372.04.01.01,,,,,5.2,,10:56:10 -0700,10:58:31 -0700,7,ramr,VISp6b,"Mislabeled, doesn't look like VIP cells. More similar to Sst cells.",'Wave of Death',SUCCESS,Ended After C1,,VISp,layer 6b,2019-04-03,2019-04
