Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,cell health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,extraction.nucleus,extraction.extractionObservations,extraction.sampleObservations,extraction.extractionNotes,extraction.timeExtractionStart,extraction.timeExtractionEnd,extraction.timeRetractionEnd,recording.pipetteR,successNotes,qcNotes,acsfProductionDate,Tube_ID,"Biocytin
",Well ID #,Lims tube id,,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA total conc. (pg/uL),BA total yield (pg),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,case,Notes,Date mapped,Max.node,Node.correlation,Max.leaf,Leaf.correlation,Max.node.is.leaf.,3-modality candidate,63x completed,Reconstructed (link),3-M example picked by JT,Ephys + transcriptomics example by JT,needs 63x image,prioritize for reconstruction (JT),prioritize for reconstruction (TB),"Mapped.node (20170202_MTG_exclH16_24_005_1, no glia)","Top.leaf (20170202_MTG_exclH16_24_005_1, no glia)",sdLGN,height,h.sdLGN,Resolution.index (to leaf),exp_component_name,cluster (20170619_MTG_patchseq),SdLGN (20170619_MTG_patchseq),Height (20170619_MTG_patchseq),H_SdLGN (20170619_MTG_patchseq),MarkerGenes_TopNode (20170619_MTG_patchseq),TopLeaf (20170619_MTG_patchseq),MaxLeafSdLGN (20170619_MTG_patchseq),cluster (20170619_MTG_patchseq),Score (20170627_MTG_patchseq),Height (20170627_MTG_patchseq),H_Score (20170627_MTG_patchseq),MarkerGenes_TopNode (20170627_MTG_patchseq),TopLeaf (20170627_MTG_patchseq),MaxLeafScore (20170627_MTG_patchseq),exp_component_name,Internal version,Takara RNAse inhibitor
180424,PA,3,H18.03.009.11.13.02,,,,,,None,3:17 PM,4:25:41 PM,2.116666667,FCx,3,61.9,H18.03.009.11.13,4,3,,-54,-54,nucleus_present,12.5,not_intentionally,,,Cell Swelled Small Bubbles Partial nucleated and decent alexa fill visible.,1.666666667,3.166666667,,4.4,,"Patch/Cell Unstable,Cell Hyperpolarized,Rheobase Changed Did Core 2 recording.",20180423,456,0.5,,PAS4_180424_456_A01,PAS4_180424_456_A01,A8S4_180502_08_A07,542,6506,,,,,53%,Pass,,,pass,RSC-156,0,FAIL,4467,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,PA,3,H18.03.009.11.13.03,,,,,,None,3:17 PM,5:42:24 PM,3,FCx,3,44.5,H18.03.009.11.13,3,2,,-40,-40,nucleus_present,4,not_intentionally,,,Cell Swelled No Bubbles Partial nucleated and barely any alexa fill visible.,1.116666667,1.416666667,,4.1,,"Patch/Cell Unstable,Rheobase Changed,Ended After C1 Very unstable recording.",20180423,457,0.5,,PAS4_180424_457_A01,PAS4_180424_457_A01,A8S4_180502_08_B07,356,4275,,,,,46%,Fail,,,fail,RSC-156,0,FAIL,3432,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,PA,3,H18.03.009.11.13.04,,,,,,None,3:17 PM,6:50:52 PM,2.333333333,FCx,2,62.3,H18.03.009.11.13,2,2,,-38,-38,nucleus_absent,4.2,no,,,No Bubbles No seal but great alexa fill visible.,1.15,2.3,,4.8,,Patch/Cell Unstable Did C2 recording. Recording became slightly unstable at the start of C2 recording.,20180423,458,0.5,,PAS4_180424_458_A01,PAS4_180424_458_A01,A8S4_180502_08_C07,412,4942,,,,,39%,Fail,,,fail,RSC-156,0,FAIL,4406,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,PA,3,H18.03.009.11.13.05,,,,,,None,3:17 PM,7:59:16 PM,2.333333333,FCx,3,63,H18.03.009.11.13,2,1,,-26,-26,nucleus_absent,13.5,no,,,Cell Swelled No Bubbles No seal and barely any alexa fill visible. #Health(hard to find healthy cells).,0.5,0.833333333,,4.9,,"Patch/Cell Unstable,Rheobase Changed For C2 recording, stopped at chirp sweep because cell was about to die.",20180423,459,0.5,,PAS4_180424_459_A01,PAS4_180424_459_A01,A8S4_180502_08_D07,888,10656,,,,,55%,Pass,,,pass,RSC-156,0,FAIL,7043,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.01,,,,,,None,3:07 PM,3:27:11 PM,1.266666667,FCx,2,85.8,H18.03.009.11.15,3,2,,-25,-25,nucleus_absent,300,no,,,No Bubbles Alexa fill visible post experiment.,0.733333333,1.583333333,,3.6,,,20180423,55,0.5,EPhys_180423_02_A04_H,P2S4_180424_055_A01,P2S4_180424_055_A01,A8S4_180502_08_B01,1106,13268,,,,,52%,Pass,,,pass,RSC-156,1,Inh L1-4 LAMP5 LCP2 (rosehip),9251,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.02,,,,,,None,3:07 PM,4:02:43 PM,1.65,FCx,3,66.1,H18.03.009.11.15,3,3,,-25,-25,nucleus_present,2500,no,,,No Bubbles Alexa fill visible post experiment.,0.633333333,1.983333333,,4.6,,,20180423,56,0.5,,P2S4_180424_056_A01,P2S4_180424_056_A01,A8S4_180502_08_C01,2166,25993,,,,,67%,Pass,,,pass,RSC-156,1,Exc L3-5 RORB FILIP1L,11652,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.03,,,,,,None,3:07 PM,4:38:15 PM,1.55,FCx,3,53.1,H18.03.009.11.15,3,3,,-25,-25,nucleus_absent,3000,no,,,No Bubbles Alexa fill visible post experiment.,0.683333333,2.25,,4.6,,,20180423,57,0.5,,P2S4_180424_057_A01,P2S4_180424_057_A01,A8S4_180502_08_D01,440,5279,,,,,37%,Fail,,,fail,RSC-156,0,FAIL,5260,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.04,,,,,,None,3:07 PM,6:38:47 PM,1.3,FCx,4,68.8,H18.03.009.11.15,3,3,,-30,-30,nucleus_absent,1000,no,,,No Bubbles Alexa fill visible post experiment.,0.65,3.616666667,,3.6,,,20180423,58,0.5,,P2S4_180424_058_A01,P2S4_180424_058_A01,A8S4_180502_08_E01,1285,15417,,,,,63%,Pass,,,pass,RSC-156,0,FAIL,7660,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.05,,,,,,None,3:07 PM,7:20:58 PM,1.366666667,FCx,2,72.5,H18.03.009.11.15,3,3,,-25,-35,nucleus_absent,1000,no,,,No Bubbles Alexa fill visible post experiment.,1.133333333,3.3,,4,,,20180423,59,0.5,,P2S4_180424_059_A01,P2S4_180424_059_A01,A8S4_180502_08_F01,1681,20168,,,,,61%,Pass,,,pass,RSC-156,0,FAIL,10030,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.06,,,,,,None,3:07 PM,8:07:50 PM,1.066666667,FCx,5,37.6,H18.03.009.11.15,3,3,,-35,-41,nucleus_present,2000,no,,,No Bubbles Alexa fill visible post experiment.,0.75,2.633333333,,3,,,20180423,60,0.5,,P2S4_180424_060_A01,P2S4_180424_060_A01,A8S4_180502_08_G01,2685,32217,,,,,74%,Pass,,,pass,RSC-156,0.681172,"RORB (L3-L4, all)",14171,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.07,,,,,,None,3:07 PM,8:38:56 PM,1.65,FCx,3,62.1,H18.03.009.11.15,3,3,,-30,-70,nucleus_absent,20,no,,,No Bubbles Alexa fill not visible post experiment.,0.566666667,4.966666667,,3.3,,,20180423,61,0.5,,P2S4_180424_061_A01,P2S4_180424_061_A01,A8S4_180502_08_H01,2363,28356,,,,,71%,Pass,,,pass,RSC-156,0,FAIL,8820,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.08,,,,,,None,3:07 PM,9:17:16 PM,1.65,FCx,2,75.3,H18.03.009.11.15,3,3,,-40,-40,nucleus_present,15,intentionally,,,No Bubbles Alexa fill visible post experiment (but faint).,0.516666667,2.4,,3.1,,,20180423,62,0.5,,P2S4_180424_062_A01,P2S4_180424_062_A01,A8S4_180502_08_A02,1463,17560,,,,,71%,Pass,,,pass,RSC-156,0,FAIL,8293,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.09,,,,,,None,3:07 PM,9:55:55 PM,1.683333333,FCx,3,50.1,H18.03.009.11.15,3,3,,-41,-72,nucleus_absent,15,no,,,No Bubbles Alexa fill visible post experiment.,0.733333333,3.55,,3.3,,,20180423,63,0.5,,P2S4_180424_063_A01,P2S4_180424_063_A01,A8S4_180502_08_B02,757,9090,,,,,65%,Pass,,,pass,RSC-156,0,FAIL,6311,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P2,7,H18.03.009.11.15.10,,,,,,None,3:07 PM,10:28:16 PM,1.7,FCx,3,66.8,H18.03.009.11.15,3,3,,-35,-35,nucleus_absent,7,no,,,No Bubbles Alexa fill visible post experiment (but faint),0.6,1.466666667,,3.2,,,20180423,64,0.5,,P2S4_180424_064_A01,P2S4_180424_064_A01,A8S4_180502_08_C02,1792,21504,,,,,66%,Pass,,,pass,RSC-156,0,FAIL,10445,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.01,,,,,,None,3:09 PM,3:17:02 PM,1.3,FCx,2,46.7,H18.03.009.11.16,4,5,,-48,-48,nucleus_present,2000,no,,,No Bubbles,1.583333333,4.6,,4.8,,,20180423,357,0.5,EPhys_180423_02_A02_H,P8S4_180424_357_A01,P8S4_180424_357_A01,A8S4_180502_08_B03,1997,23967,,,,,65%,Pass,,,pass,RSC-156,0.782024,L2-L3|a,12249,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.02,,,,,,None,3:09 PM,3:47:36 PM,1.466666667,FCx,3,48.9,H18.03.009.11.16,4,4,,-40,-40,nucleus_present,4000,no,,,Cell Swelled No Bubbles,1.433333333,1.333333333,,3.7,,,20180423,358,0.5,,P8S4_180424_358_A01,P8S4_180424_358_A01,A8S4_180502_08_C03,1865,22380,,,,,60%,Pass,,,pass,RSC-156,1,Inh L1-3 SST CALB1,10818,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.03,,,,,,None,3:09 PM,4:10:56 PM,1.216666667,FCx,2,59.9,H18.03.009.11.16,4,5,,-55,-55,nucleus_present,3000,no,,,Small Bubbles,2.716666667,4.45,,4.2,,,20180423,359,0.5,,P8S4_180424_359_A01,P8S4_180424_359_A01,A8S4_180502_08_D03,3257,39083,,,,,69%,Pass,,,pass,RSC-156,1,Exc L2 LAMP5 LTK,13187,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.04,,,,,,None,3:09 PM,4:42:25 PM,1.216666667,FCx,2,51.6,H18.03.009.11.16,4,3,,-50,-50,nucleus_present,1200,no,,,Cell Swelled,1.416666667,2.016666667,,4.4,,Patch Became Leaky,20180423,360,0.5,,P8S4_180424_360_A01,P8S4_180424_360_A01,A8S4_180502_08_E03,1680,20160,,,,,67%,Pass,,,pass,RSC-156,0.782024,L2-L3|a,11479,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.05,,,,,,None,3:09 PM,5:31:58 PM,1.433333333,FCx,2,39.3,H18.03.009.11.16,3,3,,-55,-55,nucleus_present,1000,no,,,No Bubbles,2.433333333,3.266666667,,4.6,,,20180423,361,0.5,,P8S4_180424_361_A01,P8S4_180424_361_A01,A8S4_180502_08_F03,1611,19331,,,,,70%,Pass,,,pass,RSC-156,0.509436,VIP+ |a,12420,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.06,,,,,,None,3:09 PM,6:44:50 PM,5.233333333,FCx,2,42.4,H18.03.009.11.16,3,3,,-50,-50,nucleus_present,1800,no,,,,1.233333333,1.383333333,,3.8,,"Cell Depolarized,Cell Hyperpolarized",20180423,362,0.5,,P8S4_180424_362_A01,P8S4_180424_362_A01,A8S4_180502_08_G03,1250,14998,,,,,72%,Pass,,,pass,RSC-156,0.782024,L2-L3|a,9301,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.07,,,,,,None,3:09 PM,7:12:55 PM,1.233333333,FCx,3,42.8,H18.03.009.11.16,3,3,,-50,-50,nucleus_present,1800,no,,,No Bubbles,1.483333333,1.7,,4.2,,"Cell Depolarized,Cell Hyperpolarized",20180423,363,0.5,,P8S4_180424_363_A01,P8S4_180424_363_A01,A8S4_180502_08_H03,3137,37646,,,,,75%,Pass,,,pass,RSC-156,1,Inh L2-4 PVALB WFDC2,12889,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.08,,,,,,None,3:09 PM,7:39:34 PM,0.983333333,FCx,4,46.4,H18.03.009.11.16,3,5,,-55,-55,nucleus_present,1800,no,,,Small Bubbles,2.416666667,1.816666667,,3.4,,,20180423,364,0.5,,P8S4_180424_364_A01,P8S4_180424_364_A01,A8S4_180502_08_A04,2670,32037,,,,,75%,Pass,,,pass,RSC-156,0.756997,RORB (L4-L5)|a,11674,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.09,,,,,,None,3:09 PM,8:45:59 PM,1.716666667,FCx,4,41.8,H18.03.009.11.16,2,4,,-55,-55,nucleus_present,2000,no,,,,2.316666667,2.283333333,,4.7,,,20180423,365,0.5,,P8S4_180424_365_A01,P8S4_180424_365_A01,A8S4_180502_08_B04,1398,16772,,,,,71%,Pass,,,pass,RSC-156,0.504463,LHX6|c,10375,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180424,P8,1,H18.03.009.11.16.10,,,,,,None,3:09 PM,9:24:20 PM,1.5,FCx,4,42,H18.03.009.11.16,2,4,,-50,-50,nucleus_present,1100,no,,,No Bubbles,1.65,1.416666667,,3.7,,,20180423,366,0.5,,P8S4_180424_366_A01,P8S4_180424_366_A01,A8S4_180502_08_C04,1888,22661,,,,,76%,Pass,,,pass,RSC-156,0.429759,L1-L6,9447,H18.03.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,PA,6,H18.03.010.11.03.01,,,,,,None,6:09 PM,6:55:26 PM,3.366666667,TCx,3,70.2,H18.03.010.11.03,2,3,,-40,-40,nucleus_absent,3.2,no,,,"Cell Swelled,Too Deep No Bubbles Using standard internal (0.5%).",1.733333333,2.633333333,,3.1,,"Patch Became Leaky,Cell Depolarized,Rheobase Changed Ended after Core 2 recording. Leak upto -90 pA.",20180507,455,0.5,EPhys_180507_03_A01_H,PAS4_180508_455_A01,PAS4_180508_455_A01,A8S4_180517_06_A05,894,10726,,,,,38%,Fail,,,fail,RSC-158,0.254718,Inhibitory,7854,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.01,,,,,,None,6:10 PM,6:28:09 PM,1.433333333,TCx,2,66.3,H18.03.010.11.15,4,4,,-30,-40,nucleus_present,1000,no,,,Large Bubbles 1% Biocytin. Alexa fill visible post experiment.,0.45,3.683333333,,4,,,20180507,54,1,EPhys_180507_03_B01_H,P2S4_180508_054_A01,P2S4_180508_054_A01,A8S4_180511_06_C10,966,11591,,,,,63%,Pass,,,pass,RSC-157,0.782024,L2-L3|a,11783,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.02,,,,,,None,6:10 PM,6:58:25 PM,0.8,TCx,3,84.6,H18.03.010.11.15,4,3,,-40,-40,nucleus_present,2000,no,,,No Bubbles Standard internal. Alexa fill visible post experiment.,0.8,1.783333333,,3.1,,,20180507,55,0.5,,P2S4_180508_055_A01,P2S4_180508_055_A01,A8S4_180511_06_D10,2259,27104,,,,,67%,Pass,,,pass,RSC-157,1,Exc L2-3 LINC00507 FREM3,12751,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.03,,,,,,None,6:10 PM,7:28:36 PM,1.333333333,TCx,2,72.9,H18.03.010.11.15,3,2,,-40,-40,nucleus_present,2000,no,,,No Bubbles 1% Biocytin. Alexa fill visible post experiment.,0.433333333,1.6,,3.7,,,20180507,56,1,,P2S4_180508_056_A01,P2S4_180508_056_A01,A8S4_180511_06_E10,659,7909,,,,,64%,Pass,,,pass,RSC-157,1,Exc L2 LAMP5 LTK,8862,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.04,,,,,,None,6:10 PM,7:58:59 PM,1.333333333,TCx,3,51.5,H18.03.010.11.15,4,3,,-40,-40,nucleus_present,1500,no,,,Small Bubbles Standard internal. Alexa fill visible post experiment.,0.783333333,1.45,,3.7,,,20180507,57,0.5,,P2S4_180508_057_A01,P2S4_180508_057_A01,A8S4_180511_06_F10,1082,12990,,,,,71%,Pass,,,pass,RSC-157,0.782024,L2-L3|a,10864,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.05,,,,,,None,6:10 PM,8:36:34 PM,1.7,TCx,2,83.3,H18.03.010.11.15,3,3,,-30,-30,nucleus_present,2000,no,,,No Bubbles 1% Biocytin. Alexa fill visible post experiment,0.65,0.75,,3.4,,,20180507,58,1,,P2S4_180508_058_A01,P2S4_180508_058_A01,A8S4_180511_06_G10,786,9428,,,,,65%,Pass,,,pass,RSC-157,0.782024,L2-L3|a,8607,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.06,,,,,,None,6:10 PM,9:15:41 PM,1.3,TCx,3,77.2,H18.03.010.11.15,3,4,,-35,-35,nucleus_present,1000,no,,,Medium Bubbles Standard internal. Alexa fill visible post experiment.,0.533333333,1.533333333,,3,,,20180507,59,0.5,,P2S4_180508_059_A01,P2S4_180508_059_A01,A8S4_180511_06_H10,1549,18591,,,,,62%,Pass,,,pass,RSC-157,0.869212,L2-L3|b,10421,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.07,,,,,,None,6:10 PM,9:48:45 PM,2.05,TCx,4,83.4,H18.03.010.11.15,3,2,,-35,-35,nucleus_absent,5,no,,,No Bubbles 1% Biocytin. Alexa fill visible post experiment.,0.75,3.366666667,,3.4,,,20180507,60,1,,P2S4_180508_060_A01,P2S4_180508_060_A01,A8S4_180511_06_A11,754,9053,,,,,49%,Pass,,,pass,RSC-157,0.365141,Excitatory,8325,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.08,,,,,,None,6:10 PM,10:59:08 PM,2.85,TCx,4,54.1,H18.03.010.11.15,2,2,,-40,-40,nucleus_present,5,intentionally,,,No Bubbles Standard internal. Alexa fill not visible post experiment,0.2,0.716666667,,3.7,,,20180507,61,0.5,,P2S4_180508_061_A01,P2S4_180508_061_A01,A8S4_180511_06_B11,1170,14037,,,,,66%,Pass,,,pass,RSC-157,0.782024,L2-L3|a,11375,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.09,,,,,,None,6:10 PM,11:17:40 PM,0.9,TCx,5,65.9,H18.03.010.11.15,3,4,,-41,-52,nucleus_present,700,no,,,No Bubbles 1% Biocytin. Alexa fill visible post experiment.,0.266666667,2.2,,4,,,20180507,62,1,,P2S4_180508_062_A01,P2S4_180508_062_A01,A8S4_180511_06_C11,498,5975,,,,,67%,Pass,,,pass,RSC-157,1,Exc L4-6 RORB SEMA3E,9577,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.10,,,,,,None,6:10 PM,11:40:35 PM,1.3,TCx,5,31.3,H18.03.010.11.15,3,2,,-40,-40,nucleus_present,2500,no,,,No Bubbles Standard internal. Alexa fill visible post experiment.,0.5,0.866666667,,3,,,20180507,63,0.5,,P2S4_180508_063_A01,P2S4_180508_063_A01,A8S4_180511_06_D11,1263,15156,,,,,70%,Pass,,,pass,RSC-157,0.756997,RORB (L4-L5)|a,11076,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.11,,,,,,None,6:10 PM,12:00:53 AM,1.366666667,TCx,6,35.4,H18.03.010.11.15,3,3,,-40,-50,nucleus_absent,5,no,,,No Bubbles 1% Biocytin. Alexa fill partially visible post experiment.,1.416666667,1.083333333,,3.4,,,20180507,64,1,,P2S4_180508_064_A01,P2S4_180508_064_A01,A8S4_180511_06_E11,378,4531,,,,,34%,Fail,,,fail,RSC-157,0.254718,Inhibitory,6898,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.12,,,,,,None,6:10 PM,12:35:30 AM,1.316666667,TCx,6,47.9,H18.03.010.11.15,2,2,,-30,-40,nucleus_absent,5,no,,,Medium Bubbles Standard internal. Alexa fill visible post experiment.,0.683333333,2.1,,4.2,,,20180507,65,0.5,,P2S4_180508_065_A01,P2S4_180508_065_A01,A8S4_180511_06_F11,450,5397,,,,,39%,Fail,,,fail,RSC-157,0.504463,LHX6|c,9315,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.13,,,,,,None,6:10 PM,1:03:56 AM,1.433333333,TCx,6,51.6,H18.03.010.11.15,2,3,,-30,-30,nucleus_absent,1000,no,,,No Bubbles 1% Biocytin. Alexa fill visible post experiment.,0.983333333,2.2,,4.4,,,20180507,66,1,,P2S4_180508_066_A01,P2S4_180508_066_A01,A8S4_180511_06_G11,252,3027,,,,,56%,Fail,,,fail,RSC-157,1,Exc L4-6 FEZF2 IL26 (NP),4897,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.14,,,,,,None,6:10 PM,1:35:17 AM,1.25,TCx,6,59.9,H18.03.010.11.15,2,2,,-40,-50,nucleus_absent,5,no,,,No Bubbles Standard internal. Alexa fill partially visible post experiment.,0.933333333,2.266666667,,3.7,,,20180507,67,0.5,,P2S4_180508_067_A01,P2S4_180508_067_A01,A8S4_180511_06_H11,119,1426,,,,,52%,Fail,,,fail,RSC-157,0.254718,Inhibitory,4100,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,P2,1,H18.03.010.11.15.15,,,,,,None,6:10 PM,2:07:05 AM,2.35,TCx,6,41.9,H18.03.010.11.15,2,2,,-42,-42,nucleus_absent,10,no,,,No Bubbles 1% Biocytin. Alexa fill partially visible post experiment.,0.933333333,1.633333333,,4,,,20180507,68,1,,P2S4_180508_068_A01,P2S4_180508_068_A01,A8S4_180511_06_A12,489,5869,,,,,59%,Pass,,,pass,RSC-157,0,FAIL,10347,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,PB,7,H18.03.010.11.11.01,,,,,,None,6:14 PM,7:01:29 PM,0.6,TCx,2,48.4,H18.03.010.11.11,3,3,,-55,-55,nucleus_absent,150,not_intentionally,,,No Bubbles,2.1,0.05,,3.3,,,20180507,507,0.5,EPhys_180507_03_A02_H,PBS4_180508_507_A01,PBS4_180508_507_A01,A8S4_180517_06_H05,401,4817,,,,,40%,Fail,,,fail,RSC-158,0,FAIL,4665,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,PB,7,H18.03.010.11.11.02,,,,,,None,6:14 PM,7:51:07 PM,1.683333333,TCx,2,93.2,H18.03.010.11.11,3,4,,-60,-70,nucleus_absent,90,no,,,Cell Swelled No Bubbles 1% BIOCYTIN,2.766666667,0.016666667,,2.8,,,20180507,508,1,,PBS4_180508_508_A01,PBS4_180508_508_A01,A8S4_180517_06_A06,701,8411,,,,,41%,Fail,,,fail,RSC-158,0.429759,L1-L6,6484,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
180508,PB,7,H18.03.010.11.11.03,,,,,,None,6:14 PM,8:44:30 PM,0.866666667,TCx,3,91.9,H18.03.010.11.11,3,2,,-40,-70,nucleus_present,300,no,,,No Bubbles,3.233333333,0.233333333,,2.8,,Access Resistance Increased,20180507,509,0.5,,PBS4_180508_509_A01,PBS4_180508_509_A01,A8S4_180517_06_B06,847,10165,,,,,59%,Pass,,,pass,RSC-158,1,Inh L2-3 VIP CASC6,7521,H18.03.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5
