project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state,mip_link,depth_from_pia,1_2_NA_objective
mIVSCC-MET,695998040,http://lims2/specimens?id=695998040,Sst-IRES-Cre;Ai14-387691.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.02.01,EPhys_180507_02_A01_M,BIOCYTIN_180515_02_A01,500370925,PAS4_180509_452_A01,695997771,5/9/2018 18:54,2.502458624,V1 Coronal 90,auto_failed,A8S4_180517_06,failed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,700420838,processing,,,,http://lims2/focal_plane_image_series?id=700420838,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695917188,http://lims2/specimens?id=695917188,Sst-IRES-Cre;Ai14-387691.02.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.02.02,EPhys_180507_01_D05_M,BIOCYTIN_180515_01_D05,500370793,PAS4_180509_451_A01,695917039,5/9/2018 17:56,4.479230464,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,700420717,qc,,,,http://lims2/focal_plane_image_series?id=700420717,,63x go,63x imaging started,719449654,image_qc_passed,http://lims2/focal_plane_image_series?id=719449654,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=719834792,,
mIVSCC-MET,696030664,http://lims2/specimens?id=696030664,Sst-IRES-Cre;Ai14-387691.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.03.01,EPhys_180507_02_A02_M,BIOCYTIN_180515_02_A02,500370927,PBS4_180509_501_A01,696030379,5/9/2018 19:31,1.279372032,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp5,,,,8263.315003,,,700420869,qc,,,,http://lims2/focal_plane_image_series?id=700420869,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696059326,http://lims2/specimens?id=696059326,Sst-IRES-Cre;Ai14-387691.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.03.01,EPhys_180507_02_A02_M,BIOCYTIN_180515_02_A02,500370927,PBS4_180509_502_A01,696059147,5/9/2018 19:52,2.575076352,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp2/3,,,,7986.447072,,,700420869,qc,,,,http://lims2/focal_plane_image_series?id=700420869,,63x go,63x imaging started,720911666,image_qc_passed,http://lims2/focal_plane_image_series?id=720911666,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=721937624,,
mIVSCC-MET,696081106,http://lims2/specimens?id=696081106,Sst-IRES-Cre;Ai14-387691.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.03.01,EPhys_180507_02_A02_M,BIOCYTIN_180515_02_A02,500370927,PBS4_180509_503_A01,696080959,5/9/2018 20:16,1.485401216,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp5,,,,8446.195627,,,700420869,qc,,,,http://lims2/focal_plane_image_series?id=700420869,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695927327,http://lims2/specimens?id=695927327,Sst-IRES-Cre;Ai14-387691.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.03.02,EPhys_180507_01_D06_M,BIOCYTIN_180515_01_D06,500370923,P8S4_180509_351_A01,695927018,5/9/2018 18:18,2.453832448,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISpm6a,,,,3704.712043,,,700420812,qc,,,,http://lims2/focal_plane_image_series?id=700420812,,63x go,63x imaging started,720937025,image_qc_passed,http://lims2/focal_plane_image_series?id=720937025,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=721942758,,
mIVSCC-MET,695949332,http://lims2/specimens?id=695949332,Sst-IRES-Cre;Ai14-387691.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-387691.03.02,EPhys_180507_01_D06_M,BIOCYTIN_180515_01_D06,500370923,P8S4_180509_352_A01,695949126,5/9/2018 18:35,1.496140928,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,387691,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISam5,,,,4186.114566,,,700420812,qc,psw,,,http://lims2/focal_plane_image_series?id=700420812,,63x go,63x imaging started,720932064,image_qc_passed,http://lims2/focal_plane_image_series?id=720932064,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=721942788,,
mIVSCC-MET,702100037,http://lims2/specimens?id=702100037,Sst-IRES-Cre;Ai14-391339.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.03.02,EPhys_180521_03_C03_M,BIOCYTIN_180530_03_C03,535157982,P8S4_180524_356_A01,702099849,5/24/2018 22:26,3.16083712,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,3174.853208,,,705092152,qc,,,,http://lims2/focal_plane_image_series?id=705092152,,63x go,63x imaging started,724909864,image_qc_passed,http://lims2/focal_plane_image_series?id=724909864,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725447490,,
mIVSCC-MET,702124277,http://lims2/specimens?id=702124277,Sst-IRES-Cre;Ai14-391339.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.03.02,EPhys_180521_03_C03_M,BIOCYTIN_180530_03_C03,535157982,P8S4_180524_357_A01,702124098,5/24/2018 22:50,1.93071552,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,3409.421141,,,705092152,qc,psw,,,http://lims2/focal_plane_image_series?id=705092152,,63x go,63x imaging started,727448259,image_qc_passed,http://lims2/focal_plane_image_series?id=727448259,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=728074480,,
mIVSCC-MET,702027710,http://lims2/specimens?id=702027710,Sst-IRES-Cre;Ai14-391339.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.04.01,EPhys_180521_03_C01_M,BIOCYTIN_180530_03_C01,535157539,P2S4_180524_051_A01,702027391,5/24/2018 21:01,1.15404416,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,7521.501579,,,705090992,qc,,,,http://lims2/focal_plane_image_series?id=705090992,,63x go,63x imaging started,727565354,image_qc_passed,http://lims2/focal_plane_image_series?id=727565354,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=728150094,,
mIVSCC-MET,702062326,http://lims2/specimens?id=702062326,Sst-IRES-Cre;Ai14-391339.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.04.01,EPhys_180521_03_C01_M,BIOCYTIN_180530_03_C01,535157539,P2S4_180524_052_A01,702061956,5/24/2018 21:40,1.495150592,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,7739.579724,,,705090992,qc,,,,http://lims2/focal_plane_image_series?id=705090992,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,702022918,http://lims2/specimens?id=702022918,Sst-IRES-Cre;Ai14-391339.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.04.02,EPhys_180521_03_C02_M,BIOCYTIN_180530_03_C02,535157355,PAS4_180524_451_A01,702022801,5/24/2018 21:17,1.9791904,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,2582.927144,,,705091602,qc,,,,http://lims2/focal_plane_image_series?id=705091602,,63x go,63x imaging started,753376615,image_qc_passed,http://lims2/focal_plane_image_series?id=753376615,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=753930876,,
mIVSCC-MET,702082762,http://lims2/specimens?id=702082762,Sst-IRES-Cre;Ai14-391339.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.04.02,EPhys_180521_03_C02_M,BIOCYTIN_180530_03_C02,535157355,PAS4_180524_452_A01,702082496,5/24/2018 21:51,1.631997184,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISl5,,,,2043.199234,,,705091602,qc,,,,http://lims2/focal_plane_image_series?id=705091602,,63x go,63x imaging started,724864204,image_qc_passed,http://lims2/focal_plane_image_series?id=724864204,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725603265,,
mIVSCC-MET,702035537,http://lims2/specimens?id=702035537,Sst-IRES-Cre;Ai14-391339.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.05.02,EPhys_180521_03_B06_M,BIOCYTIN_180530_03_B06,535157723,P8S4_180524_354_A01,702035334,5/24/2018 21:19,3.241730304,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISl6a,,,,2198.860187,,,705090375,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=705090375,,63x go,63x imaging started,724964377,image_qc_passed,http://lims2/focal_plane_image_series?id=724964377,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725552604,,
mIVSCC-MET,702051128,http://lims2/specimens?id=702051128,Sst-IRES-Cre;Ai14-391339.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391339.05.02,EPhys_180521_03_B06_M,BIOCYTIN_180530_03_B06,535157723,P8S4_180524_355_A01,702050918,5/24/2018 21:43,2.168124416,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,391339,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISl5,,,,2282.364168,,,705090375,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=705090375,,63x go,63x imaging started,724973456,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=724973456,,/allen/programs/celltypes/production/mousecelltypes/prod445/specimen_702051128/morphology_summary_744394636.png,/allen/programs/celltypes/production/mousecelltypes/prod445/specimen_702051128/high_res_morphology_summary_744394636.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod445/specimen_702051128/Sst-IRES-Cre_Ai14-391339.05.02.02_744394636_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod445/specimen_702051128/Sst-IRES-Cre_Ai14-391339.05.02.02_744394636_m.marker,,,http://lims2/siv?sub_image=725610354,589.1740118,
mIVSCC-MET,700708345,http://lims2/specimens?id=700708345,Sst-IRES-Cre;Ai14-391341.03.01.01,Cell,,unknown,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.03.01,EPhys_180521_01_A04_M,BIOCYTIN_180530_01_A04,535158235,P1S4_180521_001_A01,700708206,54:58.5,5.258404864,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,705053636,qc,,,,http://lims2/focal_plane_image_series?id=705053636,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,700713441,http://lims2/specimens?id=700713441,Sst-IRES-Cre;Ai14-391341.03.01.02,Cell,,unknown,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.03.01,EPhys_180521_01_A04_M,BIOCYTIN_180530_01_A04,535158235,P1S4_180521_002_A01,700713276,24:39.3,5.998227456,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,8232.391368,,,705053636,qc,,,,http://lims2/focal_plane_image_series?id=705053636,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,700264920,http://lims2/specimens?id=700264920,Sst-IRES-Cre;Ai14-391341.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.03.02,EPhys_180521_01_B01_M,BIOCYTIN_180530_01_B01,535158217,P2S4_180521_051_A01,700264563,5/21/2018 18:33,5.135163904,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,3916.08653,,,705055318,qc,,,,http://lims2/focal_plane_image_series?id=705055318,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,700334729,http://lims2/specimens?id=700334729,Sst-IRES-Cre;Ai14-391341.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.03.02,EPhys_180521_01_B01_M,BIOCYTIN_180530_01_B01,535158217,P2S4_180521_052_A01,700334572,5/21/2018 19:50,1.894349568,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,3378.694609,,,705055318,qc,,,,http://lims2/focal_plane_image_series?id=705055318,,63x go,63x imaging started,724285063,deferred,http://lims2/focal_plane_image_series?id=724285063,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=726956904,,
mIVSCC-MET,700105125,http://lims2/specimens?id=700105125,Sst-IRES-Cre;Ai14-391341.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.04.01,EPhys_180521_01_A01_M,BIOCYTIN_180530_01_A01,535158229,P9S4_180521_401_A01,700104990,5/21/2018 17:13,1.795245184,V1 Coronal 90,auto_failed,A8S4_180529_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,3961.501954,,,705052981,qc,,,,http://lims2/focal_plane_image_series?id=705052981,,63x go,63x imaging started,724370224,deferred,http://lims2/focal_plane_image_series?id=724370224,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=726897208,,
mIVSCC-MET,700162028,http://lims2/specimens?id=700162028,Sst-IRES-Cre;Ai14-391341.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.04.02,EPhys_180521_01_A02_M,BIOCYTIN_180530_01_A02,535158231,P8S4_180521_351_A01,700161733,5/21/2018 17:46,1.738821632,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,3069.021722,,,705053000,qc,,,,http://lims2/focal_plane_image_series?id=705053000,,63x go,63x imaging started,762286851,image_qc_passed,http://lims2/focal_plane_image_series?id=762286851,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=724160373,,1.2 NA objective
mIVSCC-MET,700193920,http://lims2/specimens?id=700193920,Sst-IRES-Cre;Ai14-391341.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.04.02,EPhys_180521_01_A02_M,BIOCYTIN_180530_01_A02,535158231,P8S4_180521_352_A01,700193649,5/21/2018 18:07,51.81034086,V1 Coronal 90,auto_failed,A8S4_180524_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,3561.530441,,,705053000,qc,,,,http://lims2/focal_plane_image_series?id=705053000,,63x go,63x imaging started,758377137,image_qc_passed,http://lims2/focal_plane_image_series?id=758377137,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725003584,,
mIVSCC-MET,700341279,http://lims2/specimens?id=700341279,Sst-IRES-Cre;Ai14-391341.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-391341.05.02,EPhys_180521_01_A06_M,BIOCYTIN_180530_01_A06,535158127,PBS4_180521_501_A01,700341113,5/21/2018 20:02,1.39144704,V1 Coronal 90,auto_failed,A8S4_180529_06,passed,,391341,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp6a,,,,3055.434424,,,705054767,qc,,,,http://lims2/focal_plane_image_series?id=705054767,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703201141,http://lims2/specimens?id=703201141,Sst-IRES-Cre;Ai14-392696.02.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.02.02,EPhys_180529_01_B01_M,BIOCYTIN_180605_01_B01,500370805,PBS4_180529_501_A01,703201053,5/29/2018 18:07,3.110312448,V1 Coronal 90,auto_failed,A8S4_180606_06,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,VISpor5,,,,1808.946462,,,707639141,qc,,,,http://lims2/focal_plane_image_series?id=707639141,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703219562,http://lims2/specimens?id=703219562,Sst-IRES-Cre;Ai14-392696.02.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.02.02,EPhys_180529_01_B01_M,BIOCYTIN_180605_01_B01,500370805,PBS4_180529_502_A01,703219442,5/29/2018 18:26,1.843535744,V1 Coronal 90,auto_failed,A8S4_180606_06,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,VISpl5,,,,2140.628567,,,707639141,qc,,,,http://lims2/focal_plane_image_series?id=707639141,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703232472,http://lims2/specimens?id=703232472,Sst-IRES-Cre;Ai14-392696.02.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.02.02,EPhys_180529_01_B01_M,BIOCYTIN_180605_01_B01,500370805,PBS4_180529_503_A01,703232332,5/29/2018 18:44,1.642626048,V1 Coronal 90,auto_failed,A8S4_180606_06,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,VISpl6a,,,,2410.568006,,,707639141,qc,,,,http://lims2/focal_plane_image_series?id=707639141,,63x go,63x imaging started,724868590,deferred,http://lims2/focal_plane_image_series?id=724868590,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725611189,,
mIVSCC-MET,703238991,http://lims2/specimens?id=703238991,Sst-IRES-Cre;Ai14-392696.02.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.02.02,EPhys_180529_01_B01_M,BIOCYTIN_180605_01_B01,500370805,PBS4_180529_504_A01,703238855,5/29/2018 19:11,1.117887872,V1 Coronal 90,auto_failed,A8S4_180606_06,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp5,,,,2485.375324,,,707639141,qc,,,,http://lims2/focal_plane_image_series?id=707639141,,63x go,63x imaging started,724845796,image_qc_passed,http://lims2/focal_plane_image_series?id=724845796,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725611470,,
mIVSCC-MET,703246023,http://lims2/specimens?id=703246023,Sst-IRES-Cre;Ai14-392696.02.02.05,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.02.02,EPhys_180529_01_B01_M,BIOCYTIN_180605_01_B01,500370805,PBS4_180529_505_A01,703245893,5/29/2018 19:29,1.287565568,V1 Coronal 90,auto_failed,A8S4_180606_06,failed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,,,,,,707639141,qc,,,,http://lims2/focal_plane_image_series?id=707639141,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703133631,http://lims2/specimens?id=703133631,Sst-IRES-Cre;Ai14-392696.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.03.01,EPhys_180529_01_A02_M,BIOCYTIN_180605_01_A02,400177011,P9S4_180529_401_A01,703133502,5/29/2018 17:03,1.750950528,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,707637017,qc,,,,http://lims2/focal_plane_image_series?id=707637017,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703154406,http://lims2/specimens?id=703154406,Sst-IRES-Cre;Ai14-392696.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.03.01,EPhys_180529_01_A02_M,BIOCYTIN_180605_01_A02,400177011,P9S4_180529_402_A01,703154211,5/29/2018 17:20,1.864815488,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISl5,,,,9212.016855,,,707637017,qc,,,,http://lims2/focal_plane_image_series?id=707637017,,63x go,63x imaging started,724884033,image_qc_passed,http://lims2/focal_plane_image_series?id=724884033,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725384763,,
mIVSCC-MET,703169690,http://lims2/specimens?id=703169690,Sst-IRES-Cre;Ai14-392696.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.03.01,EPhys_180529_01_A02_M,BIOCYTIN_180605_01_A02,400177011,P9S4_180529_403_A01,703169329,5/29/2018 17:35,1.415314432,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISpor6b,,,,9213.892427,,,707637017,qc,,,,http://lims2/focal_plane_image_series?id=707637017,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703141516,http://lims2/specimens?id=703141516,Sst-IRES-Cre;Ai14-392696.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.03.02,EPhys_180529_01_A01_M,BIOCYTIN_180605_01_A01,400177195,P8S4_180529_351_A01,703141253,5/29/2018 17:00,1.97488064,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISl6b,,,,2455.411548,,,707636990,qc,,,,http://lims2/focal_plane_image_series?id=707636990,,63x go,63x imaging started,762485242,image_qc_passed,http://lims2/focal_plane_image_series?id=762485242,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725493935,,1.2 NA objective
mIVSCC-MET,703158517,http://lims2/specimens?id=703158517,Sst-IRES-Cre;Ai14-392696.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.03.02,EPhys_180529_01_A01_M,BIOCYTIN_180605_01_A01,400177195,P8S4_180529_352_A01,703158430,5/29/2018 17:21,4.703947264,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,2788.093444,,,707636990,qc,,,,http://lims2/focal_plane_image_series?id=707636990,,63x go,63x imaging started,766336136,image_qc_passed,http://lims2/focal_plane_image_series?id=766336136,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=725494021,,1.2 NA objective
mIVSCC-MET,703565557,http://lims2/specimens?id=703565557,Sst-IRES-Cre;Ai14-392696.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.01,EPhys_180529_01_A04_M,BIOCYTIN_180605_01_A04,400176643,,703565486,,,V1 Coronal 90,qc,,,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,707637072,qc,,,,http://lims2/focal_plane_image_series?id=707637072,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703701639,http://lims2/specimens?id=703701639,Sst-IRES-Cre;Ai14-392696.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.01,EPhys_180529_01_A04_M,BIOCYTIN_180605_01_A04,400176643,P1S4_180529_002_A01,703701583,,,V1 Coronal 90,qc,A8S4_180601_08,failed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,707637072,qc,,,,http://lims2/focal_plane_image_series?id=707637072,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703702931,http://lims2/specimens?id=703702931,Sst-IRES-Cre;Ai14-392696.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.01,EPhys_180529_01_A04_M,BIOCYTIN_180605_01_A04,400176643,P1S4_180529_003_A01,703702868,,,V1 Coronal 90,qc,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp2/3,,,,8698.046402,,,707637072,qc,psw,,,http://lims2/focal_plane_image_series?id=707637072,,63x go,63x imaging started,727512675,image_qc_passed,http://lims2/focal_plane_image_series?id=727512675,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=728142350,,
mIVSCC-MET,703703399,http://lims2/specimens?id=703703399,Sst-IRES-Cre;Ai14-392696.04.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.01,EPhys_180529_01_A04_M,BIOCYTIN_180605_01_A04,400176643,P1S4_180529_004_A01,703703386,,,V1 Coronal 90,qc,A8S4_180601_08,failed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,707637072,qc,,,,http://lims2/focal_plane_image_series?id=707637072,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703117479,http://lims2/specimens?id=703117479,Sst-IRES-Cre;Ai14-392696.04.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.02,EPhys_180529_01_A03_M,BIOCYTIN_180605_01_A03,400176827,PAS4_180529_451_A01,703117324,5/29/2018 16:43,2.820302592,V1 Coronal 90,auto_failed,A8S4_180601_08,failed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,707637043,qc,,,,http://lims2/focal_plane_image_series?id=707637043,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,703165931,http://lims2/specimens?id=703165931,Sst-IRES-Cre;Ai14-392696.04.02.02,Cell,,not flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-392696.04.02,EPhys_180529_01_A03_M,BIOCYTIN_180605_01_A03,400176827,PAS4_180529_452_A01,703165715,5/29/2018 17:13,3.359056384,V1 Coronal 90,auto_failed,A8S4_180601_08,passed,,392696,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,707637043,qc,,,,http://lims2/focal_plane_image_series?id=707637043,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
